Mapa,Cve_Ent,Nom_Ent,Cve_Mun,Nom_Mun,Cve_Loc,Nom_Loc,Ambito,Latitud,Longitud,Altitud,Cve_Carta
30012669,3,Baja California Sur,1,Comondu,2669,Kilometro 54,R,"24°48´00.202N""","112°05´54.940W""",5,G12C56
30012670,3,Baja California Sur,1,Comondu,2670,Ejido Matancitas Grupo 10 F-13,R,"25°05´23.623N""","111°52´14.022W""",35,G12C47
30012672,3,Baja California Sur,1,Comondu,2672,Las Lomas,R,"24°48´01.191N""","112°06´10.602W""",4,G12C56
30012673,3,Baja California Sur,1,Comondu,2673,Palo Alto,R,"25°24´20.510N""","111°56´22.680W""",12,G12C37
30012676,3,Baja California Sur,1,Comondu,2676,San Antonio,R,"25°02´41.913N""","111°59´42.561W""",20,G12C47
30012679,3,Baja California Sur,1,Comondu,2679,San Vicente,R,"25°25´54.307N""","112°04´00.522W""",5,G12C36
30012680,3,Baja California Sur,1,Comondu,2680,El Tezo,R,"25°25´26.796N""","111°41´05.769W""",40,G12C37
30012683,3,Baja California Sur,1,Comondu,2683,El Aguajito Uno,R,"26°09´43.075N""","112°06´31.533W""",114,G12A86
30012687,3,Baja California Sur,1,Comondu,2687,Emiliano Zapata (La Granja),R,"25°01´44.982N""","111°47´10.083W""",36,G12C47
30012691,3,Baja California Sur,1,Comondu,2691,Fierro Encinas Lote 18,R,"25°19´45.377N""","111°43´33.198W""",50,G12C37
30012692,3,Baja California Sur,1,Comondu,2692,Guadalajara Lote 24-A,R,"25°00´42.946N""","111°47´39.334W""",33,G12C47
30012693,3,Baja California Sur,1,Comondu,2693,Jalisco Lote C3-T,R,"25°26´16.686N""","111°48´07.767W""",30,G12C37
30012698,3,Baja California Sur,1,Comondu,2698,Santa Fe Lote G,R,"25°18´24.064N""","111°38´54.735W""",67,G12C38
30012704,3,Baja California Sur,1,Comondu,2704,Ley Federal De Aguas Numero Cinco Pozo 22,R,"25°07´05.624N""","111°33´15.429W""",71,G12C48
30012709,3,Baja California Sur,1,Comondu,2709,Las Garzas,R,"25°08´17.115N""","111°19´57.537W""",147,G12C49
30012710,3,Baja California Sur,1,Comondu,2710,La Herradura,R,"24°57´46.223N""","111°25´42.265W""",105,G12C58
30012711,3,Baja California Sur,1,Comondu,2711,Rancho El Abrevadero,R,"25°09´25.041N""","111°31´35.561W""",89,G12C48
30012712,3,Baja California Sur,1,Comondu,2712,El Nuevo Capricho,R,"24°56´25.369N""","111°13´44.890W""",190,G12C59
30012719,3,Baja California Sur,1,Comondu,2719,Los Varelas,R,"26°10´15.198N""","111°49´19.648W""",426,G12A87
30012720,3,Baja California Sur,1,Comondu,2720,Magisterial (Rancho Ocampo),R,"24°56´05.952N""","111°43´21.889W""",30,G12C57
30012723,3,Baja California Sur,1,Comondu,2723,El Abrevadero Del Tres,R,"25°14´03.714N""","111°30´53.013W""",94,G12C48
30012724,3,Baja California Sur,1,Comondu,2724,El Remendado,R,"26°07´32.735N""","112°11´00.686W""",49,G12A86
30012733,3,Baja California Sur,1,Comondu,2733,Agustin Olachea Lote 4,R,"24°55´56.196N""","111°39´23.948W""",41,G12C58
30012734,3,Baja California Sur,1,Comondu,2734,Rancho Espinoza,R,"25°27´37.154N""","111°52´18.087W""",19,G12C37
30012735,3,Baja California Sur,1,Comondu,2735,Ley Federal De Aguas Numero Cinco Pozo 3 Yaki,R,"25°06´50.582N""","111°32´35.980W""",75,G12C48
30012736,3,Baja California Sur,1,Comondu,2736,San Judas Tadeo,R,"25°07´50.160N""","111°34´04.190W""",65,G12C48
30012738,3,Baja California Sur,1,Comondu,2738,El Pozo Numero Dos,R,"24°58´30.081N""","111°51´15.172W""",28,G12C57
30012742,3,Baja California Sur,1,Comondu,2742,Las Delicias Lote 27,R,"24°57´15.066N""","111°40´53.174W""",41,G12C57
30012748,3,Baja California Sur,1,Comondu,2748,San Rafael,R,"25°24´50.936N""","111°14´12.967W""",345,G12C39
30012749,3,Baja California Sur,1,Comondu,2749,Los Tules,R,"25°23´17.708N""","111°22´40.145W""",220,G12C38
30012754,3,Baja California Sur,1,Comondu,2754,La Esperanza,R,"25°08´23.797N""","111°20´17.498W""",150,G12C48
30012759,3,Baja California Sur,1,Comondu,2759,La Paila,R,"25°08´21.653N""","111°20´20.203W""",150,G12C48
30012765,3,Baja California Sur,1,Comondu,2765,Ninguno,R,"25°02´25.963N""","111°36´54.100W""",63,G12C48
30012766,3,Baja California Sur,1,Comondu,2766,El Cuatro,R,"24°55´17.250N""","111°37´57.098W""",43,G12C58
30012767,3,Baja California Sur,1,Comondu,2767,El Carrizalito,R,"25°23´18.769N""","111°11´15.118W""",353,G12C39
30012768,3,Baja California Sur,1,Comondu,2768,La Curva,R,"25°20´17.693N""","111°10´45.636W""",312,G12C39
30012771,3,Baja California Sur,1,Comondu,2771,El Temblor,R,"25°34´35.609N""","112°04´25.610W""",0,G12C26
30012773,3,Baja California Sur,1,Comondu,2773,Los Cantiles,R,"25°36´03.001N""","111°43´38.181W""",80,G12C27
30012774,3,Baja California Sur,1,Comondu,2774,Loma Linda,R,"25°36´45.126N""","111°48´32.252W""",39,G12C27
30012775,3,Baja California Sur,1,Comondu,2775,El Cantil,R,"26°26´44.853N""","112°33´57.905W""",95,G12A75
30012776,3,Baja California Sur,1,Comondu,2776,Los Girasoles,R,"26°29´04.029N""","112°31´43.298W""",140,G12A75
30012777,3,Baja California Sur,1,Comondu,2777,El Esteron,R,"25°11´15.068N""","111°24´18.604W""",131,G12C48
30012779,3,Baja California Sur,1,Comondu,2779,La Higuerita,R,"26°28´10.094N""","112°25´23.711W""",166,G12A75
30012781,3,Baja California Sur,1,Comondu,2781,El Choyal,R,"26°11´02.449N""","111°53´59.691W""",425,G12A87
30012784,3,Baja California Sur,1,Comondu,2784,La Sabila,R,"25°35´23.531N""","111°37´44.874W""",126,G12C28
30012785,3,Baja California Sur,1,Comondu,2785,Rancho Nuevo,R,"25°38´14.310N""","111°47´54.005W""",42,G12C27
30012786,3,Baja California Sur,1,Comondu,2786,La China,R,"25°33´39.243N""","111°46´10.680W""",53,G12C27
30012787,3,Baja California Sur,1,Comondu,2787,San Antonio De Batequitos,R,"25°08´23.104N""","111°20´21.450W""",150,G12C48
30012788,3,Baja California Sur,1,Comondu,2788,Las Veredas,R,"25°08´16.508N""","111°20´23.258W""",152,G12C48
30012789,3,Baja California Sur,1,Comondu,2789,La Torre,R,"24°58´28.521N""","111°23´39.287W""",121,G12C58
30012794,3,Baja California Sur,1,Comondu,2794,Bebelamas,R,"25°13´26.290N""","111°10´55.577W""",254,G12C49
30012795,3,Baja California Sur,1,Comondu,2795,El Caiman,R,"25°13´52.110N""","111°09´54.702W""",280,G12C49
30012796,3,Baja California Sur,1,Comondu,2796,Los Tres Potrillos,R,"25°04´44.563N""","111°06´52.469W""",280,G12C49
30012797,3,Baja California Sur,1,Comondu,2797,El Milagro,R,"25°08´17.650N""","111°20´25.600W""",151,G12C48
30012798,3,Baja California Sur,1,Comondu,2798,El Molino De Batequitos,R,"25°08´17.029N""","111°20´07.138W""",148,G12C48
30012801,3,Baja California Sur,1,Comondu,2801,La Curvita [Restaurante],R,"24°57´48.355N""","111°51´57.849W""",40,G12C57
30012802,3,Baja California Sur,1,Comondu,2802,El Bule,R,"26°22´35.378N""","112°36´05.577W""",48,G12A75
30012803,3,Baja California Sur,1,Comondu,2803,El Pedregal De San Luis,R,"24°57´27.536N""","111°18´06.052W""",153,G12C59
30012804,3,Baja California Sur,1,Comondu,2804,El Potrillo,R,"24°55´55.900N""","111°18´34.094W""",155,G12C59
30012806,3,Baja California Sur,1,Comondu,2806,Las Palmas De San Luis,R,"24°54´42.161N""","111°17´22.463W""",159,G12C59
30012808,3,Baja California Sur,1,Comondu,2808,El Malverde,R,"24°54´28.898N""","111°16´41.501W""",163,G12C59
30012809,3,Baja California Sur,1,Comondu,2809,Rancho Valverde,R,"24°54´33.949N""","111°16´17.509W""",164,G12C59
30012810,3,Baja California Sur,1,Comondu,2810,San Jorge,R,"24°57´27.723N""","111°20´00.504W""",128,G12C58
30012812,3,Baja California Sur,1,Comondu,2812,Fernando De La Toba Lote 79,R,"25°15´28.405N""","111°44´31.556W""",35,G12C37
30012813,3,Baja California Sur,1,Comondu,2813,Cuitlahuac Lote 28,R,"25°04´30.634N""","111°45´04.996W""",40,G12C47
30012815,3,Baja California Sur,1,Comondu,2815,El Batequito,R,"25°00´08.726N""","111°26´21.348W""",90,G12C48
30012816,3,Baja California Sur,1,Comondu,2816,Boca Del Arroyo,R,"25°26´16.843N""","111°28´02.714W""",148,G12C38
30012817,3,Baja California Sur,1,Comondu,2817,El Lloradero,R,"25°13´32.926N""","111°11´47.788W""",228,G12C49
30012819,3,Baja California Sur,1,Comondu,2819,El Divino Niño Jesus,R,"24°56´40.998N""","111°54´35.460W""",25,G12C57
30012820,3,Baja California Sur,1,Comondu,2820,Bateque Lino,R,"25°18´03.351N""","111°12´46.335W""",271,G12C39
30012821,3,Baja California Sur,1,Comondu,2821,El Ranchito,R,"24°49´49.289N""","112°05´25.962W""",1,G12C56
30012822,3,Baja California Sur,1,Comondu,2822,El Alto,R,"25°23´16.525N""","111°08´24.510W""",341,G12C39
30012823,3,Baja California Sur,1,Comondu,2823,El Datil,R,"26°11´55.825N""","112°13´22.916W""",80,G12A86
30012825,3,Baja California Sur,1,Comondu,2825,El Limon,R,"26°19´33.618N""","111°57´34.941W""",201,G12A77
30012826,3,Baja California Sur,1,Comondu,2826,El Milagro,R,"25°08´10.637N""","111°19´46.889W""",149,G12C49
30012827,3,Baja California Sur,1,Comondu,2827,El Relevo,R,"25°07´07.181N""","111°54´45.831W""",21,G12C47
30012828,3,Baja California Sur,1,Comondu,2828,Juan Diego,R,"25°08´07.561N""","111°18´08.932W""",174,G12C49
30012829,3,Baja California Sur,1,Comondu,2829,La Carrera,R,"25°19´07.770N""","111°19´51.708W""",225,G12C39
30012830,3,Baja California Sur,1,Comondu,2830,La Carrerita,R,"25°19´15.479N""","111°19´00.421W""",229,G12C39
30012833,3,Baja California Sur,1,Comondu,2833,La Tunita,R,"26°23´17.610N""","111°57´31.835W""",249,G12A77
30012834,3,Baja California Sur,1,Comondu,2834,Las Jaras,R,"25°22´49.369N""","111°14´06.946W""",311,G12C39
30012837,3,Baja California Sur,1,Comondu,2837,Los Metatitos,R,"25°17´14.657N""","111°15´56.473W""",228,G12C39
30012840,3,Baja California Sur,1,Comondu,2840,Santa Fe Del Rio,R,"25°11´31.510N""","111°39´24.220W""",63,G12C48
30012841,3,Baja California Sur,1,Comondu,2841,Ojo De Agua,R,"25°19´16.208N""","111°26´13.121W""",151,G12C38
30012842,3,Baja California Sur,1,Comondu,2842,Paso Colorado,R,"26°19´57.626N""","112°09´42.456W""",191,G12A76
30012843,3,Baja California Sur,1,Comondu,2843,Rancho Escondido,R,"25°21´51.864N""","111°10´25.348W""",332,G12C39
30012845,3,Baja California Sur,1,Comondu,2845,San Cristobal,R,"25°23´20.643N""","111°08´18.982W""",347,G12C39
30012848,3,Baja California Sur,1,Comondu,2848,San Judas De Batequitos,R,"25°08´43.611N""","111°21´25.876W""",148,G12C48
30012849,3,Baja California Sur,1,Comondu,2849,San Judas Tadeo,R,"25°04´33.421N""","111°12´34.018W""",213,G12C49
30012852,3,Baja California Sur,1,Comondu,2852,Ninguno,R,"25°03´54.382N""","111°40´54.495W""",57,G12C47
30012853,3,Baja California Sur,1,Comondu,2853,Buenos Aires Lote 48,R,"25°15´52.581N""","111°45´22.144W""",34,G12C37
30012854,3,Baja California Sur,1,Comondu,2854,El Secreto,R,"25°22´11.061N""","111°40´17.821W""",46,G12C37
30012855,3,Baja California Sur,1,Comondu,2855,El Aeropuerto,R,"25°03´11.779N""","111°35´33.301W""",71,G12C48
30012858,3,Baja California Sur,1,Comondu,2858,La Pitaya,R,"25°02´58.700N""","111°39´11.512W""",54,G12C48
30012859,3,Baja California Sur,1,Comondu,2859,Las Elenas,R,"25°05´45.623N""","111°33´32.131W""",73,G12C48
30012860,3,Baja California Sur,1,Comondu,2860,Los Gallos,R,"25°00´10.866N""","111°36´31.516W""",58,G12C48
30012861,3,Baja California Sur,1,Comondu,2861,La Trituradora Del Kilometro Tres,R,"25°07´09.105N""","111°33´19.560W""",70,G12C48
30012862,3,Baja California Sur,1,Comondu,2862,Ninguno,R,"25°02´21.781N""","111°35´30.062W""",68,G12C48
30012863,3,Baja California Sur,1,Comondu,2863,Piedra Sola,R,"25°02´52.738N""","111°39´34.990W""",53,G12C48
30012864,3,Baja California Sur,1,Comondu,2864,Las Palmas,R,"25°02´56.857N""","111°39´42.309W""",54,G12C48
30012865,3,Baja California Sur,1,Comondu,2865,El Eucalipto,R,"25°05´46.098N""","111°53´25.319W""",31,G12C47
30012866,3,Baja California Sur,1,Comondu,2866,Los Burros,R,"25°05´20.347N""","111°30´13.246W""",87,G12C48
30012868,3,Baja California Sur,1,Comondu,2868,El Indomable,R,"24°49´43.878N""","111°41´36.831W""",21,G12C57
30012869,3,Baja California Sur,1,Comondu,2869,La Joya,R,"24°53´55.165N""","111°25´31.911W""",99,G12C58
30012870,3,Baja California Sur,1,Comondu,2870,La Joya,R,"25°23´47.132N""","111°07´46.704W""",361,G12C39
30012872,3,Baja California Sur,1,Comondu,2872,Las Tres Palmas,R,"26°05´15.640N""","112°13´31.532W""",16,G12A86
30012873,3,Baja California Sur,1,Comondu,2873,Paso De Romo,R,"25°19´42.461N""","111°17´59.195W""",248,G12C39
30012874,3,Baja California Sur,1,Comondu,2874,San Jose De Batequitos,R,"25°08´20.501N""","111°21´57.668W""",137,G12C48
30012875,3,Baja California Sur,1,Comondu,2875,San Juan De Matancitas,R,"25°07´47.460N""","111°28´06.380W""",95,G12C48
30012878,3,Baja California Sur,1,Comondu,2878,Campo 95,R,"25°09´49.400N""","111°49´33.845W""",34,G12C47
30012879,3,Baja California Sur,1,Comondu,2879,Las Lagrimas,R,"25°56´17.907N""","111°40´30.615W""",347,G12C17
30012881,3,Baja California Sur,1,Comondu,2881,El Palo Fierro,R,"25°13´11.962N""","111°26´16.437W""",133,G12C48
30012882,3,Baja California Sur,1,Comondu,2882,La Laguna,R,"25°09´07.868N""","111°23´23.380W""",130,G12C48
30012883,3,Baja California Sur,1,Comondu,2883,La Joya,R,"25°08´21.331N""","111°20´08.389W""",149,G12C48
30012884,3,Baja California Sur,1,Comondu,2884,La Loma,R,"25°08´07.691N""","111°20´17.923W""",156,G12C48
30012885,3,Baja California Sur,1,Comondu,2885,El Imperio Verde,R,"25°08´09.589N""","111°20´27.586W""",153,G12C48
30012886,3,Baja California Sur,1,Comondu,2886,San Isidro,R,"25°08´10.787N""","111°22´20.273W""",135,G12C48
30012887,3,Baja California Sur,1,Comondu,2887,Salvatierra Lote 68,R,"25°07´30.440N""","111°36´30.190W""",64,G12C48
30012889,3,Baja California Sur,1,Comondu,2889,San Francisco,R,"24°59´16.049N""","111°23´54.759W""",109,G12C58
30012890,3,Baja California Sur,1,Comondu,2890,Agroproductos Las Cumbres,R,"25°04´53.033N""","111°41´32.045W""",50,G12C47
30012891,3,Baja California Sur,1,Comondu,2891,Las Puntas,R,"26°14´20.097N""","112°28´44.006W""",3,G12A85
30012892,3,Baja California Sur,1,Comondu,2892,San Miguel,R,"25°51´02.311N""","111°53´47.898W""",91,G12C17
30012893,3,Baja California Sur,1,Comondu,2893,La Virgencita II,R,"25°50´31.174N""","111°53´40.278W""",97,G12C17
30012894,3,Baja California Sur,1,Comondu,2894,La Virgencita,R,"25°41´05.952N""","111°46´38.826W""",70,G12C27
30012895,3,Baja California Sur,1,Comondu,2895,San Ignacio Uno,R,"25°28´41.550N""","111°23´30.437W""",188,G12C38
30012896,3,Baja California Sur,1,Comondu,2896,Camino Real,R,"25°16´59.003N""","111°17´06.272W""",211,G12C39
30012897,3,Baja California Sur,1,Comondu,2897,La Poza De Silverio,R,"26°06´47.301N""","112°03´55.881W""",119,G12A86
30012898,3,Baja California Sur,1,Comondu,2898,El Porvenir,R,"26°16´09.409N""","112°28´41.675W""",37,G12A75
30012899,3,Baja California Sur,1,Comondu,2899,La Colorada,R,"25°12´15.555N""","111°45´41.912W""",40,G12C47
30012900,3,Baja California Sur,1,Comondu,2900,Las Flores,R,"24°51´47.608N""","111°42´26.187W""",21,G12C57
30012901,3,Baja California Sur,1,Comondu,2901,Rancho San Juan,R,"24°52´00.546N""","111°42´00.891W""",22,G12C57
30012902,3,Baja California Sur,1,Comondu,2902,Rancho Rastrillo,R,"25°23´19.721N""","111°50´37.423W""",24,G12C37
30012903,3,Baja California Sur,1,Comondu,2903,El Limon,R,"26°11´01.308N""","111°57´48.304W""",496,G12A87
30012904,3,Baja California Sur,1,Comondu,2904,El Renegado,R,"26°08´31.896N""","111°56´46.691W""",388,G12A87
30012905,3,Baja California Sur,1,Comondu,2905,Camino Del Medio,R,"26°28´50.451N""","112°41´03.904W""",58,G12A74
30012906,3,Baja California Sur,1,Comondu,2906,La Majada,R,"25°53´16.738N""","112°04´04.104W""",63,G12C16
30012907,3,Baja California Sur,1,Comondu,2907,Nueva Vida,R,"24°49´38.112N""","112°05´11.697W""",0,G12C56
30012908,3,Baja California Sur,1,Comondu,2908,La Cerquita,R,"26°10´59.260N""","112°05´40.820W""",84,G12A86
30012909,3,Baja California Sur,1,Comondu,2909,El Quemado,R,"26°31´18.191N""","112°30´23.276W""",154,G12A65
30012910,3,Baja California Sur,1,Comondu,2910,Las Hermanas,R,"26°10´25.101N""","112°14´42.124W""",29,G12A86
30012911,3,Baja California Sur,1,Comondu,2911,Cuitlahuac Lote 36,R,"25°03´40.363N""","111°44´36.503W""",45,G12C47
30012912,3,Baja California Sur,1,Comondu,2912,Los Cascabeles,R,"26°17´42.205N""","112°29´10.857W""",73,G12A75
30012913,3,Baja California Sur,1,Comondu,2913,El Colorin,R,"26°19´23.498N""","111°57´34.200W""",201,G12A77
30012914,3,Baja California Sur,1,Comondu,2914,Los Crestones,R,"26°20´17.502N""","112°27´49.315W""",75,G12A75
30012915,3,Baja California Sur,1,Comondu,2915,El Abanico Dos,R,"26°20´13.863N""","112°28´41.055W""",67,G12A75
30012916,3,Baja California Sur,1,Comondu,2916,La Subida Alta,R,"26°10´41.632N""","112°13´52.467W""",48,G12A86
30012917,3,Baja California Sur,1,Comondu,2917,Paso Blanco,R,"26°08´07.548N""","112°10´12.425W""",51,G12A86
30012918,3,Baja California Sur,1,Comondu,2918,El Sacrificio,R,"26°28´03.428N""","112°05´20.225W""",727,G12A76
30012919,3,Baja California Sur,1,Comondu,2919,La Mesita Alta,R,"26°25´40.390N""","112°28´51.802W""",111,G12A75
30012920,3,Baja California Sur,1,Comondu,2920,Corral Falso,R,"26°11´53.323N""","112°13´22.614W""",77,G12A86
30012921,3,Baja California Sur,1,Comondu,2921,Piedra Pesada,R,"26°18´08.953N""","112°08´37.387W""",184,G12A76
30012922,3,Baja California Sur,1,Comondu,2922,El Llano Redondo,R,"26°29´22.631N""","112°10´06.191W""",765,G12A76
30012923,3,Baja California Sur,1,Comondu,2923,San Juan De Dios,R,"26°13´54.042N""","112°01´49.919W""",122,G12A86
30020001,3,Baja California Sur,2,Mulege,1,Santa Rosalia,U,"27°20´12.726N""","112°16´05.789W""",5,G12A36
30020004,3,Baja California Sur,2,Mulege,4,El Aguajito,R,"27°10´03.844N""","112°52´09.053W""",135,G12A44
30020008,3,Baja California Sur,2,Mulege,8,Año Nuevo,R,"26°53´21.878N""","112°02´59.681W""",17,G12A56
30020011,3,Baja California Sur,2,Mulege,11,Arroyo Las Vacas,R,"26°34´28.087N""","112°42´12.580W""",151,G12A64
30020014,3,Baja California Sur,2,Mulege,14,Bahia Asuncion,R,"27°08´27.247N""","114°17´51.209W""",16,G11B49
30020015,3,Baja California Sur,2,Mulege,15,Bahia Tortugas,U,"27°41´30.278N""","114°53´44.445W""",11,G11B27
30020022,3,Baja California Sur,2,Mulege,22,La Bocana,R,"26°48´12.631N""","113°44´08.838W""",7,G12A51
30020024,3,Baja California Sur,2,Mulege,24,Buenavista,R,"27°53´57.458N""","113°12´35.313W""",179,G12A13
30020027,3,Baja California Sur,2,Mulege,27,Las Calabazas,R,"27°33´06.205N""","113°00´27.239W""",824,G12A23
30020030,3,Baja California Sur,2,Mulege,30,La Candelaria,R,"27°05´41.973N""","112°31´46.240W""",592,G12A45
30020033,3,Baja California Sur,2,Mulege,33,El Caracol,R,"27°31´24.941N""","113°20´18.937W""",72,G12A22
30020034,3,Baja California Sur,2,Mulege,34,El Carricito,R,"27°27´51.147N""","112°50´36.110W""",372,G12A34
30020041,3,Baja California Sur,2,Mulege,41,El Coyote,R,"26°43´22.867N""","111°54´34.986W""",6,G12A67
30020043,3,Baja California Sur,2,Mulege,43,Las Cruces,R,"27°02´33.141N""","112°23´07.089W""",485,G12A45
30020049,3,Baja California Sur,2,Mulege,49,El Datil,R,"26°31´58.322N""","112°54´53.977W""",2,G12A64
30020054,3,Baja California Sur,2,Mulege,54,La Esperanza,R,"27°22´04.987N""","112°44´12.060W""",216,G12A34
30020056,3,Baja California Sur,2,Mulege,56,Estero De La Bocana,R,"26°47´52.625N""","113°42´42.926W""",4,G12A51
30020061,3,Baja California Sur,2,Mulege,61,Cantil Colorado,R,"26°58´04.775N""","112°16´38.631W""",334,G12A56
30020062,3,Baja California Sur,2,Mulege,62,Guamuchil,R,"27°18´05.154N""","112°52´40.021W""",130,G12A34
30020066,3,Baja California Sur,2,Mulege,66,Guerrero Negro,U,"27°58´18.599N""","114°03´10.876W""",4,G11B19
30020067,3,Baja California Sur,2,Mulege,67,Gustavo Diaz Ordaz,R,"27°38´54.250N""","113°26´32.754W""",73,G12A22
30020076,3,Baja California Sur,2,Mulege,76,Isla Natividad,R,"27°51´14.373N""","115°10´13.858W""",0,G11B16
30020077,3,Baja California Sur,2,Mulege,77,Isla San Marcos,R,"27°11´21.015N""","112°04´52.400W""",0,G12A46
